"Social.Category","Source","gender.main","gender_norm.main","gender.ext","gender_norm.ext","gender.red","gender_norm.red","age.main","age_norm.main","age.ext","age_norm.ext","age.red","age_norm.red"
"football hero","GPT2",-0.24238431,0.423599911743853,-0.015824467,0.379707933041418,-0.14186901,0.457467546148417,-0.086076215,0.273029713447499,-0.0019225259,0.338736658039225,-0.072789885,0.264331265466382
"football official","GPT2",-0.22605759,0.465870402480045,-0.010806852,0.42201812644352,-0.12590644,0.507023046051661,-0.075066164,0.331694402610007,0.0040568896,0.378639910953393,-0.06503271,0.333696012371738
"football player","GPT2",-0.17291346,0.603462549270582,-0.0029963052,0.487879246853151,-0.075767025,0.662679921804201,-0.04816915,0.475009357800463,0.017081266,0.465557266928826,-0.04779604,0.487826511173316
"forager","GPT2",-0.19509725,0.546027884519264,0.0012487802,0.523675214515564,-0.11005486,0.556233979576543,-0.06907464,0.363618949832332,-0.0006197777,0.347430466139378,-0.056577757,0.409300298073901
"forecaster","GPT2",-0.22486368,0.468961480271227,-0.000727369,0.507011669216969,-0.13315766,0.484511769232928,-0.07403819,0.337171741014447,-0.005293818,0.316238552444483,-0.053068805,0.440677386689671
"forefather","GPT2",-0.27605724,0.336419432405355,-0.01946969,0.348970204035947,-0.1817448,0.333673902174622,-0.09439218,0.228719882202276,-0.012253229,0.269795361255203,-0.06839252,0.303652553212948
"foreign agent","GPT2",-0.21552777,0.493132501588976,-0.015745807,0.380371220243208,-0.11735247,0.533578685870773,-0.062431585,0.399015039883545,0.017544728,0.468650151409275,-0.06283538,0.353344562174668
"foreign correspondent","GPT2",-0.19798416,0.538553566198669,-0.0020456025,0.495895887250013,-0.105167046,0.571408106687909,-0.06459699,0.387477144987696,0.006933658,0.397837843768179,-0.057279162,0.403028326601921
"foreign minister","GPT2",-0.2161141,0.491614471217086,0.0015461816,0.526183001731613,-0.12755509,0.501904842973117,-0.0715356,0.350506253674851,-0.0005418565,0.347950468362166,-0.05332129,0.438419662953595
"foreigner","GPT2",-0.21248905,0.500999861696204,-0.009060293,0.436745691049051,-0.115545996,0.53918685060441,-0.0633197,0.394282910085458,0.013224924,0.439822211362019,-0.061892983,0.361771486846261
"forelady","GPT2",-0.28265366,0.319341053496301,-0.019880721,0.345504254355818,-0.1715314,0.365381211380583,-0.08800049,0.262776627904282,-0.0060420907,0.311245001687412,-0.069715604,0.291821521065997
"foreman","GPT2",-0.2577598,0.383792191172335,-0.01279874,0.405221866364713,-0.16659099,0.380718621789871,-0.0864054,0.271275721962631,-0.009504376,0.28813965870081,-0.06304312,0.351486948736513
"foremother","GPT2",-0.2693147,0.353876121477527,-0.009702364,0.43133153548154,-0.1687163,0.374120636659696,-0.08881213,0.258451978698582,-0.0101004,0.284162130058601,-0.06540246,0.330389703674531
"foreperson","GPT2",-0.2698686,0.352442053592564,-0.0122576095,0.409784858166749,-0.17349114,0.359297235217572,-0.08872369,0.258923212220528,-0.009462812,0.288417033438211,-0.06477004,0.336044810493429
"forerunner","GPT2",-0.25146553,0.400088292393284,-0.013875129,0.396145397411655,-0.1553425,0.415639348534163,-0.085549,0.275838865203182,-0.0066898204,0.306922418311308,-0.068588935,0.301896208053349
"forest fire fighter","GPT2",-0.17981546,0.585593012274712,0.0030605914,0.538953007307577,-0.08991665,0.618752675733021,-0.056562558,0.43028688818301,0.0072034616,0.3996383611077,-0.04967054,0.471064710894982
"forester","GPT2",-0.24520652,0.41629310415111,-0.007730726,0.447957040845927,-0.15249527,0.42447852079712,-0.08347249,0.286903102207429,-0.007949943,0.298513069469325,-0.06317735,0.350286662552805
"forewoman","GPT2",-0.23962358,0.430747545309574,-0.0025443584,0.491690212125588,-0.14121668,0.459492692428238,-0.074504435,0.334687454792832,-0.0034075081,0.328826722812339,-0.055685185,0.417281687029907
"forger","GPT2",-0.20319688,0.525057638512621,-0.0009091749,0.505478621585646,-0.118761405,0.529204673524629,-0.074725784,0.333508044245013,-0.0041321395,0.323990940782516,-0.05957558,0.382493730778197
"fortune teller","GPT2",-0.20657077,0.51632251069822,0.015447516,0.643403662745121,-0.12283823,0.516548246590054,-0.07010312,0.358138915315702,-0.007826813,0.299334769772862,-0.03797575,0.575639655828064
"fortuneteller","GPT2",-0.29153007,0.296359694921178,-0.030027973,0.259939260903776,-0.16475615,0.386414848239776,-0.07219812,0.346976158322528,0.0075452784,0.401919454003939,-0.05662311,0.408894751033077
"foster-brother","GPT2",-0.22720307,0.462904711776187,-0.025383186,0.299105644988958,-0.110847354,0.553773696781208,-0.056163065,0.432415500726911,0.019410891,0.481103872708299,-0.05983501,0.380173904773284
"foster-child","GPT2",-0.21904248,0.48403278551034,-0.024985706,0.302457328143897,-0.1016368,0.582367689343548,-0.053257637,0.447896449044412,0.022260731,0.500122100540921,-0.062125795,0.359689679299502
"foster-daughter","GPT2",-0.2243344,0.47033180605233,-0.01959102,0.347947109245797,-0.10760445,0.563841231574054,-0.057722803,0.424104772198501,0.01725123,0.466691510982999,-0.06108547,0.368992277258722
"foster-father","GPT2",-0.2293606,0.457318785645399,-0.025464376,0.29842102398828,-0.11336913,0.545944890371964,-0.05650153,0.430612062757606,0.019919442,0.484497655791738,-0.060545973,0.373816465556807
"foster-mother","GPT2",-0.23223887,0.449866836609019,-0.024632456,0.305436049273216,-0.112599805,0.548333245440294,-0.05683271,0.428847441344241,0.01999645,0.485011563831816,-0.061663605,0.363822587526039
"foster-nurse","GPT2",-0.21992293,0.481753267421668,-0.025893055,0.294806260520493,-0.098604806,0.591780457987547,-0.05116274,0.459058657224235,0.02366864,0.509517692619634,-0.06071973,0.37226272849041
"foster-parent","GPT2",-0.22569528,0.46680843666564,-0.024946243,0.302790093244891,-0.1108571,0.553743440506557,-0.05769252,0.424266128651973,0.018418856,0.474483589587866,-0.062885374,0.352897515259162
"foster-sister","GPT2",-0.23231597,0.44966722181586,-0.023366528,0.31611077392091,-0.11419968,0.543366463436663,-0.06194268,0.401620065042374,0.015516546,0.455115206513413,-0.06509356,0.333151890981001
"foster-son","GPT2",-0.2335449,0.446485475930561,-0.031057384,0.251258926023509,-0.11641508,0.536488795587084,-0.060388464,0.40990137078123,0.016729984,0.463213008616255,-0.06511595,0.332951679346841
"foster brother","GPT2",-0.22751065,0.462108375614323,-0.009303805,0.434692317122249,-0.12526925,0.509001190484754,-0.07258948,0.344890880720214,0.0005483981,0.355226213799932,-0.061311405,0.366971963924028
"foster child","GPT2",-0.22192469,0.476570635666111,-0.016694687,0.37236994945711,-0.1121362,0.549772498488684,-0.06593276,0.380359781785418,0.010229923,0.419835260734289,-0.06767167,0.310098402095657
"foster daughter","GPT2",-0.21536198,0.493561738120206,-0.0041228933,0.478379482444063,-0.109585434,0.557691303810521,-0.06703571,0.374482949887746,0.0032668933,0.373367920378368,-0.059213623,0.385730354380941
"foster father","GPT2",-0.21605112,0.491777528800395,-0.0095278695,0.432802930963776,-0.113611415,0.545192721122648,-0.065193936,0.384296446593401,0.0058629247,0.390692372497028,-0.05859825,0.391233026732331
"foster mother","GPT2",-0.22759439,0.461891569612,-0.009176922,0.435762236649642,-0.1197049,0.526275610950043,-0.06881289,0.365013628420859,0.0047929278,0.383551815544919,-0.062179487,0.359209564826019
"foster parent","GPT2",-0.2326913,0.448695478361693,-0.014993759,0.386712738340484,-0.12673265,0.504458092565158,-0.0712164,0.352207042234384,0.005119944,0.385734137568807,-0.065340966,0.330939583720578
"foster sister","GPT2",-0.2176551,0.487624764391436,-0.0053375605,0.468137005858835,-0.11131248,0.552329721816776,-0.06787639,0.370003567286781,0.0034898487,0.374855799204448,-0.060811795,0.371439482215336
"foster son","GPT2",-0.24023814,0.42915642640836,-0.019963829,0.344803460143177,-0.13619262,0.475089792697424,-0.07997597,0.305533557139063,-0.0024834108,0.334993627968738,-0.0714556,0.276262457082481
"founder","GPT2",-0.11841112,0.744571152717617,0.031074274,0.775173667663363,-0.057887807,0.718185619562712,-0.05474838,0.439953345536882,-0.0076168478,0.300735959317019,-0.028872507,0.657040958069272
"founding father","GPT2",-0.18303114,0.577267496087103,0.0034224452,0.542004278531313,-0.09674118,0.597566050035863,-0.059380442,0.415272399244129,0.0068989974,0.397606538436084,-0.047970887,0.486263027314545
"francophile","GPT2",-0.30002496,0.274366105942499,-0.032773893,0.236784752981845,-0.18134928,0.334901786614391,-0.09060678,0.248889572093427,-0.0033745123,0.329046918206438,-0.073123574,0.261347414640521
"francophobe","GPT2",-0.27244267,0.345777689771214,-0.02973054,0.262447314581503,-0.1536244,0.420973157838289,-0.078063324,0.315724680056469,0.00135371,0.360600412067387,-0.06515575,0.332595787295053
"fraternal twin","GPT2",-0.20991601,0.507661558808904,-0.012838966,0.404882667394725,-0.10499885,0.57193026802294,-0.062699825,0.397585780725622,0.010350908,0.42064264651536,-0.061203934,0.367932970825982
"fraud","GPT2",-0.27311608,0.344034206011668,-0.028355388,0.274043052213284,-0.16382872,0.38929403732244,-0.081732124,0.296176268191764,0.0027774698,0.370101783462036,-0.069368474,0.294925561466434
"free agent","GPT2",-0.1564682,0.646039944514958,-0.0013831444,0.501481953604603,-0.06485131,0.696567554787257,-0.04429355,0.495659658995091,0.019984124,0.484929307046781,-0.04760953,0.489494285710479
"free spirit","GPT2",-0.16749783,0.617483818560778,0.008022305,0.5807918215693,-0.07624887,0.661184043017084,-0.042816702,0.503528725983089,0.017052222,0.465363443623248,-0.038222574,0.573432552818248
"free trader","GPT2",-0.15941754,0.638403992581693,0.0050606243,0.55581794788384,-0.07079633,0.678111351429353,-0.046704378,0.482814080419272,0.015778093,0.456860623952617,-0.044696674,0.515541077127683
"freedom fighter","GPT2",-0.18748374,0.565739547604373,0.008863214,0.587882645082776,-0.10120051,0.583722143485505,-0.056177028,0.432341101884002,0.008808578,0.410350004355419,-0.039238684,0.564346485663904
"freedom rider","GPT2",-0.19165607,0.554937228668706,0.010599961,0.602527471650881,-0.11098973,0.553331693153082,-0.064186975,0.389661821745956,0.0017901608,0.363513039005085,-0.043134764,0.52950769407766
"freelancer","GPT2",-0.29410225,0.289700224380749,-0.027926583,0.277658878154849,-0.17061841,0.368215571753421,-0.078603886,0.312844411681412,0.002129448,0.365777250774971,-0.060193457,0.376968667630383
"freeloader","GPT2",-0.27839503,0.330366806370355,-0.025647987,0.296872755155228,-0.15657696,0.41180699056107,-0.06927415,0.362555903699775,0.008477231,0.408138781010369,-0.05435457,0.429180061464346
"freemason","GPT2",-0.30721986,0.255738239855629,-0.03069817,0.25428793757835,-0.1834008,0.328532881158597,-0.0805788,0.302321507116058,0.005500094,0.388271044662037,-0.0642413,0.340772809575406
"freethinker","GPT2",-0.29890653,0.277261763181312,-0.030425511,0.256587088673606,-0.17821822,0.344622103801852,-0.0843887,0.282021274243364,6.978959e-05,0.352032250038524,-0.06817007,0.305641703638083
"freewheeler","GPT2",-0.28855607,0.304059492519803,-0.024750309,0.304442273699957,-0.17654811,0.349806929048878,-0.08879223,0.258558011569305,-0.0077368906,0.299934861248333,-0.06666036,0.319141547595514
"french person","GPT2",-0.2410988,0.426928145372303,-0.010388546,0.425545421335866,-0.13846762,0.468027097762969,-0.07424323,0.336079229466055,0.0005590776,0.355297482770871,-0.061130986,0.368585272670049
"french teacher","GPT2",-0.21826093,0.486056247787813,-0.0033269315,0.485091296263713,-0.12007299,0.525132882432055,-0.07035489,0.356797413011086,-2.818182e-06,0.351547706642995,-0.058012273,0.396472839718032
"frenchman","GPT2",-0.24861325,0.407472952344397,-0.012580482,0.407062290189888,-0.14747939,0.440050226409355,-0.083367534,0.287462337683789,-0.0055268463,0.314683452754378,-0.067946956,0.307636791558756
"frenchwoman","GPT2",-0.26397926,0.367689775848613,-0.01429397,0.392613591221916,-0.15274459,0.42370451152193,-0.08376093,0.285366211693294,-0.0028637159,0.332455685825422,-0.0710893,0.279537915840526
"freudian","GPT2",-0.27917114,0.328357428457016,-0.020319572,0.341803717211237,-0.16872548,0.374092137521455,-0.08579655,0.274519848261101,-0.0026972285,0.333566729008358,-0.06837511,0.303808233630577
"friar preacher","GPT2",-0.23380476,0.445812688639378,-0.012540094,0.407402855197591,-0.13134716,0.490132432608238,-0.07956461,0.307725400440596,-0.004744362,0.319905312470309,-0.06615629,0.323648947257451
"friar","GPT2",-0.2765536,0.335134337739567,-0.026992075,0.285538959471533,-0.1644291,0.387430168845628,-0.094808064,0.22650393373958,-0.008597881,0.294189096016284,-0.08096323,0.191245121696885
"friend","GPT2",-0.2293792,0.457270629547439,0.002584496,0.534938413032836,-0.14583687,0.445149399017592,-0.0882164,0.261626197898365,-0.018214107,0.230015817180285,-0.055019777,0.423231772919267
"front-runner","GPT2",-0.22375834,0.471823247008842,-0.017415434,0.366292371770503,-0.116446376,0.536391637740636,-0.059960395,0.412182244396176,0.013452084,0.441338149321504,-0.05553989,0.418580916569219
"front man","GPT2",-0.2084869,0.511361578225909,0.0044749486,0.550879336185272,-0.12792586,0.500753794445271,-0.07144145,0.351007911703924,-0.005729489,0.313331129452994,-0.046587028,0.498637510201382
"frontiersman","GPT2",-0.2428685,0.422346325664741,-0.011183082,0.418845630334578,-0.15055594,0.430499134497004,-0.08179219,0.2958562194273,-0.0038601838,0.325805820025905,-0.06348848,0.347504534561021
"frontierswoman","GPT2",-0.24929973,0.405695629864402,-0.010345244,0.425910558157783,-0.14926672,0.434501493865531,-0.08143257,0.297772377264954,-0.0019522791,0.338538101932093,-0.06644654,0.321053528462686
"fruit grower","GPT2",-0.1792765,0.586988399939055,0.00615138,0.565015561614954,-0.09226361,0.611466582324947,-0.05473467,0.440026396323697,0.0069966596,0.398258280979608,-0.044277806,0.519286599538451
"fuckup","GPT2",-0.2772946,0.333215860933723,-0.017735355,0.363594691820289,-0.17187886,0.364302528311604,-0.08869708,0.259064997883339,-0.0045946613,0.320904330667578,-0.06855715,0.302180429884155
"fugitive","GPT2",-0.2487066,0.407231265691461,-0.025382584,0.299110721252567,-0.14139265,0.45894639685566,-0.07901268,0.310666240759089,0.0011756467,0.359412117844543,-0.070853174,0.281649357212903
"full admiral","GPT2",-0.2526741,0.396959259311989,-0.008674227,0.440001127571378,-0.1560266,0.413515572883763,-0.08853171,0.25994613636733,-0.012542198,0.26786694482531,-0.0657506,0.327276631842629
"full cousin","GPT2",-0.24782197,0.409521605956986,0.0051599494,0.556655490060887,-0.15750666,0.408920754305878,-0.08897166,0.257601957398763,-0.013260845,0.263071099312148,-0.05845622,0.39250306060458
"full general","GPT2",-0.23859172,0.433419069569869,-0.0075448705,0.449524236047202,-0.14691167,0.44181270252724,-0.08156596,0.297061637334014,-0.0029862337,0.331638071000045,-0.06702049,0.315921261047509
"full professor","GPT2",-0.2171164,0.489019478906023,-0.0027458488,0.489991178263352,-0.118672565,0.529480475642421,-0.059788108,0.413100238627242,0.010189442,0.419565113329209,-0.045879964,0.504960084515599
"fullback","GPT2",-0.23759982,0.435987135890675,-0.011246962,0.418306972993485,-0.14045046,0.461871408082162,-0.08235118,0.292877761416983,-0.0033295378,0.329347052700886,-0.06811861,0.30610185954223
"fundamentalist","GPT2",-0.21372038,0.497811902120846,-0.01522227,0.384785857819658,-0.115269676,0.540044680874427,-0.06518389,0.384349974544119,0.011130114,0.425842628702622,-0.0639384,0.343481344813767
"fundraiser","GPT2",-0.2410257,0.427117404015363,-0.015356608,0.383653075260364,-0.13372341,0.482755408943184,-0.06701255,0.374606352967442,0.007870505,0.404089833244889,-0.057181146,0.403904786786547
"funeral director","GPT2",-0.24522424,0.416247226406172,-0.012033317,0.411676166896822,-0.14176455,0.457791840263957,-0.07567869,0.328430689536021,0.0027228645,0.369737378430081,-0.061483372,0.365434233057949
"funeral undertaker","GPT2",-0.23760103,0.43598400315527,-0.009502461,0.433017183860632,-0.13317406,0.484460855739774,-0.07068366,0.355045632764477,0.002750941,0.369924745185317,-0.057133395,0.404331776770591
"furniture maker","GPT2",-0.24305566,0.421861761401608,-0.0058223773,0.464048869847485,-0.14000396,0.46325755897809,-0.07974398,0.306769665967152,-0.0062581664,0.309803034106182,-0.057861775,0.397818594542406
"futurist","GPT2",-0.25711462,0.385462586402558,-0.021338698,0.333210108861232,-0.13936928,0.465227911163144,-0.071009725,0.353308265528687,0.006826018,0.397119515004492,-0.06306923,0.351253472820126
"gadgeteer","GPT2",-0.28425747,0.315188729223721,-0.017893186,0.362263808495274,-0.1836748,0.327682253285172,-0.10154859,0.190588490424939,-0.015604705,0.247429497156318,-0.07690392,0.227543517796029
"gagwriter","GPT2",-0.27885333,0.329180250472759,-0.01873223,0.355188711280188,-0.17540304,0.353361777439469,-0.096925646,0.215220853415417,-0.011253086,0.276469752603209,-0.07557077,0.239464560229244
"galvanizer","GPT2",-0.22430843,0.470399043356848,-0.011190702,0.418781375967966,-0.13022943,0.493602404480365,-0.08172858,0.296195151633665,-0.008644359,0.293878928009237,-0.06804749,0.306737815389547
"gambler","GPT2",-0.27968702,0.327021795778745,-0.022741362,0.321382380923125,-0.17279556,0.36145665031318,-0.093820006,0.231768588321518,-0.010403717,0.282137963153965,-0.07408544,0.252746397949926
"gamekeeper","GPT2",-0.22424783,0.470555939030849,-0.0058226646,0.464046447238623,-0.12873694,0.498235811760683,-0.073408395,0.340527468241423,0.0024499423,0.367916049309786,-0.05903837,0.387297468696321
"gangsta","GPT2",-0.2416405,0.425525663745142,-0.0055148154,0.466642333768515,-0.14929813,0.434403982108216,-0.08972393,0.253593648471195,-0.012136028,0.270577494750491,-0.0690812,0.297494368835417
"gangster","GPT2",-0.22158709,0.477444694734469,-0.00822882,0.443756947081773,-0.13005473,0.494144757361705,-0.079624675,0.307405357004417,-0.0035350593,0.327975517908932,-0.06773145,0.309563848657066
"garbage collector","GPT2",-0.21493621,0.494664072627121,-0.0038391287,0.480772279640872,-0.12402145,0.512874962238254,-0.07669095,0.323037079801457,-0.004998922,0.31820652233575,-0.06145774,0.36566343469291
"garbage man","GPT2",-0.23652497,0.43876996287416,-0.0058744876,0.463609458519346,-0.14803293,0.43833177183616,-0.08711799,0.267478839382313,-0.012634996,0.267247663214269,-0.0639128,0.343710260304365
"garbageman","GPT2",-0.2621926,0.372315505632595,-0.010501184,0.424595620371778,-0.17087442,0.367420793498402,-0.096519925,0.217382650518056,-0.020471053,0.214954230131915,-0.062874384,0.352995787963915
"gardener","GPT2",-0.2551866,0.390454302531039,-0.004067573,0.478845961556562,-0.16796724,0.376446079414687,-0.103964135,0.177717778328959,-0.027508026,0.167993433818434,-0.071368724,0.277039303260652
"garment-worker","GPT2",-0.21361938,0.498073394910847,-0.004256026,0.477256863374018,-0.11293164,0.54730306989147,-0.06417507,0.389725254978416,0.0044022975,0.38094496882941,-0.05348913,0.436918835768364
"garment cutter","GPT2",-0.20266753,0.526428145526351,0.004457969,0.550736158568039,-0.11180401,0.550803776128366,-0.072221264,0.346852840495392,-0.0052860766,0.316290214190035,-0.056427404,0.410644756306629
"garment worker","GPT2",-0.18248455,0.57868263810776,0.0110804895,0.606579447294732,-0.095166944,0.602453236243703,-0.0637636,0.391917684391295,-0.0028590974,0.332486507094421,-0.048044033,0.48560895495223
"gasman","GPT2",-0.23909993,0.432103294809413,-0.0028242173,0.489330349086216,-0.15482697,0.41723980177353,-0.090207696,0.25101600536878,-0.016355252,0.242420769001372,-0.06325519,0.349590616389206
"gatekeeper","GPT2",-0.20667377,0.51605583983317,0.0070244074,0.572377218126929,-0.12214278,0.518707258103094,-0.08066509,0.301861729406778,-0.011118599,0.277367243131283,-0.058847677,0.389002647666967
"gay man","GPT2",-0.17382279,0.601108259778195,0.006603928,0.568831596405135,-0.08567578,0.631918377300793,-0.04768064,0.477612278286733,0.012874663,0.437484766628672,-0.040887635,0.549601547103882
"gay woman","GPT2",-0.15167442,0.658451220820385,0.013370312,0.625887989865552,-0.059868444,0.712036769054188,-0.03798634,0.529266271183596,0.018143155,0.472643716320706,-0.038000204,0.575420987882475
"gay","GPT2",-0.20966092,0.508321996391094,-0.010267833,0.426563313377434,-0.11625366,0.536989920956895,-0.07169434,0.349660441720152,0.0062918263,0.393554620323775,-0.06974444,0.291563669226666
"geek","GPT2",-0.26512113,0.36473343157022,-0.016723,0.372131204853191,-0.16910796,0.372904735517706,-0.094075054,0.2304096198988,-0.012986582,0.264901376176835,-0.069643445,0.292466767663108
"geisha girl","GPT2",-0.18307777,0.577146769267324,0.01588624,0.647103128983592,-0.09853165,0.592007569420788,-0.06401547,0.390575649258183,-0.0049740747,0.318372339228076,-0.044821635,0.514423674447191
"geisha","GPT2",-0.2155515,0.493071063728514,0.0020009163,0.530017475501252,-0.12896763,0.497519638971923,-0.079012886,0.310665143132387,-0.009664642,0.287070133639114,-0.058194004,0.394847799053118
"genealogist","GPT2",-0.2542184,0.392961008662508,-0.013230851,0.401578163134956,-0.15021142,0.431568690390991,-0.084277585,0.282613326626799,-0.0056534884,0.31383831467259,-0.0672874,0.313534548797687
"general agent","GPT2",-0.21934663,0.483245329747185,0.0028538988,0.537210106770014,-0.13954622,0.464678604243715,-0.08212444,0.294085896749027,-0.009408552,0.288779134132354,-0.058248058,0.394364447571525
"general manager","GPT2",-0.20188466,0.528455025333357,0.008873107,0.58796606613906,-0.12459994,0.511079050856877,-0.080977835,0.300195334926668,-0.013431235,0.261934012373794,-0.05511768,0.422356323181924
"general officer","GPT2",-0.2103285,0.506593606720317,0.006761265,0.570158314158352,-0.13244738,0.486716820203497,-0.079759255,0.306688276414373,-0.009407025,0.288789324470724,-0.055803485,0.416223847087028
"general practitioner","GPT2",-0.19825962,0.5378403899221,-0.0017048735,0.498769027155666,-0.11027668,0.555545343536824,-0.06809839,0.368820688025452,0.0042683687,0.380051203413895,-0.058313888,0.393775794964258
"general","GPT2",-0.25450477,0.392219585986543,-0.013718864,0.397463075705422,-0.16948059,0.371747912654661,-0.10421633,0.176374011503234,-0.017612815,0.234028501488854,-0.08339611,0.169490281120115
"geneticist","GPT2",-0.23183993,0.450899707239145,-0.011554157,0.41571660289491,-0.14044398,0.461891525120921,-0.08877095,0.258671397473274,-0.010461181,0.281754480767525,-0.07338326,0.259025299480703
"genius","GPT2",-0.28093463,0.323791686672483,-0.011541071,0.415826948385918,-0.19341882,0.297432125507051,-0.11172201,0.136381609637589,-0.029226068,0.156528188688176,-0.07505275,0.244096700949533
"gentile","GPT2",-0.18547015,0.570952807673847,-0.00033798488,0.510295085227346,-0.10253932,0.579565832889814,-0.0679994,0.369348134953736,-0.0013229193,0.342738094936996,-0.058776945,0.389635134013879
"gentleman's gentleman","GPT2",-0.17991747,0.585328904556812,0.0067920266,0.570417706169369,-0.10155908,0.582608969629397,-0.072085984,0.347573650884908,-0.008956952,0.291792858302558,-0.057333425,0.402543106239956
"gentleman-at-arms","GPT2",-0.21842004,0.485644306027249,-0.014457684,0.391233100490237,-0.11420702,0.543343676543995,-0.06032498,0.410239631623691,0.007590002,0.402217914133032,-0.05203329,0.449936973574291
"gentleman","GPT2",-0.22353354,0.472405262644407,-0.0016429379,0.499291288671242,-0.13980417,0.463877803294993,-0.09008829,0.251652234562826,-0.01897249,0.224954795972642,-0.06659647,0.31971285270076
"gentlewoman","GPT2",-0.23459704,0.443761445989264,-0.0012382271,0.502703944329342,-0.1407876,0.460824763260096,-0.088360876,0.260856388600347,-0.014555842,0.254429018357231,-0.06906741,0.297617679171953
"geographer","GPT2",-0.20293656,0.525731616761066,0.0024769688,0.534031708028968,-0.1178513,0.532030077468947,-0.072580606,0.344938163920957,-0.007134133,0.303957326146237,-0.051200278,0.457385776334203
"geologist","GPT2",-0.20396759,0.523062241401916,0.0022064238,0.531750382882664,-0.11953139,0.526814269498649,-0.075284764,0.330529639517545,-0.008845215,0.292538528137823,-0.055024642,0.423188270034042
"geomancer","GPT2",-0.25428066,0.392799815186217,-0.0066690026,0.45690984459702,-0.15807307,0.407162345058482,-0.09323222,0.234900479625571,-0.015696181,0.246819037829052,-0.06817296,0.305615861225278
"geometrician","GPT2",-0.19167657,0.554884153399448,-0.0013772608,0.501531566070666,-0.104221866,0.574342400313468,-0.066317506,0.378309745459835,0.0016272031,0.362425551052891,-0.05752171,0.400859459632645
"geometry teacher","GPT2",-0.18090041,0.582784036012228,0.0077036973,0.578105215800145,-0.093488716,0.607663263669839,-0.05526842,0.437182424225794,0.0045807865,0.382136103934404,-0.041105192,0.54765614994029
"geophysicist","GPT2",-0.20881318,0.510516827062331,-0.0026410855,0.490874577145977,-0.11566341,0.538822341038241,-0.067225434,0.373472046351817,-0.0018970608,0.338906597780958,-0.051197417,0.45741135942868
"geriatrician","GPT2",-0.18130125,0.581746246210804,0.00792739,0.579991466817738,-0.0992767,0.589694575635771,-0.06729476,0.373102657668614,-0.0035787546,0.327683920075154,-0.05143548,0.455282597380314
"gerontologist","GPT2",-0.21196766,0.502349759971237,0.0032399364,0.540465303814124,-0.12124047,0.521508462615757,-0.0748654,0.332764130411906,-0.0092069935,0.290124222093293,-0.05325696,0.438994902543835
"ghost","GPT2",-0.28916156,0.302491856188939,-0.032341365,0.240431972493869,-0.17987685,0.339472918000035,-0.1082209,0.155036521397194,-0.01369647,0.260163983298763,-0.09420864,0.072804515121983
"ghostwriter","GPT2",-0.280696,0.324409508697016,-0.019474028,0.348933624581569,-0.17716572,0.347889570359441,-0.10443798,0.175192997141641,-0.016411556,0.242045027801906,-0.08170628,0.184600760162173
"giant","GPT2",-0.28139156,0.322608677756296,-0.021347325,0.333137363136723,-0.17536855,0.353468850999157,-0.09931199,0.202505732568582,-0.013507174,0.261427238237919,-0.07901836,0.208636171314022
"gigolo","GPT2",-0.28343174,0.317326575179039,-0.017703196,0.363865867171451,-0.18499118,0.323595576204813,-0.10356025,0.179869792700409,-0.017380688,0.235577586410149,-0.07761153,0.221216061143614
"gipsy","GPT2",-0.2850076,0.313246614505276,-0.02819754,0.275374078887936,-0.17362168,0.358891976229993,-0.09220858,0.24035472524299,-0.0035928753,0.327589686472651,-0.07814106,0.216480997872669
"girl scout","GPT2",-0.19360997,0.549878508249084,0.012272609,0.616631794197278,-0.099902675,0.587751247960344,-0.06957077,0.36097542781466,-0.0039103534,0.325471016358656,-0.055133358,0.422216130327956
"girl wonder","GPT2",-0.21159004,0.503327432321336,0.012967619,0.622492348966106,-0.11603358,0.53767315519917,-0.07740549,0.319229807065466,-0.008915617,0.292068704822875,-0.057063155,0.404959863647919
"girl","GPT2",-0.18318757,0.576862492947106,0.01456503,0.635962248181698,-0.09372667,0.606924539928989,-0.06650663,0.377302038894882,-0.0023251865,0.336049527874016,-0.05082477,0.460743573132772
"girlfriend","GPT2",-0.11078834,0.76430681618058,0.03645793,0.820570440147977,-0.03397914,0.792409628929951,-0.040288076,0.517001965870736,0.0070178537,0.398399718471715,-0.029125383,0.654779738006757
"gladiator","GPT2",-0.31011075,0.248253617165685,-0.038482413,0.188648619532036,-0.19444913,0.294233547389284,-0.10157351,0.190455709563712,-0.0068372022,0.305938875147207,-0.086438134,0.142288467980665
"glass cutter","GPT2",-0.21557064,0.49302150955029,-0.0063969516,0.459203868834678,-0.118962504,0.528580365441718,-0.07471363,0.333572804220428,-0.00019343593,0.35027563110177,-0.06362454,0.34628788449654
"glassblower","GPT2",-0.2667419,0.36053719722122,-0.008621723,0.440443858708459,-0.15716965,0.409966995545377,-0.087907396,0.263272659264436,-0.011283057,0.276269743021488,-0.06367157,0.34586734170268
"glassmaker","GPT2",-0.23422194,0.4447325939648,-0.0022227834,0.49440183915223,-0.14197187,0.457148219202941,-0.087427825,0.26582795021144,-0.011397893,0.275503392204816,-0.06542994,0.330143977202592
"glutton","GPT2",-0.3209748,0.220126184044855,-0.025523696,0.297920818079175,-0.21128142,0.241978018018614,-0.11187744,0.135553434306109,-0.019969752,0.218299630796767,-0.083898425,0.164998574688101
